prices,available,address
€200 weekly,"Available 21st September - Quite tree lined street, close to dcu and bus service to the city and airport. Fitted kitchen and bathroom with shower. Non smoker, for 6 months only. This is a large room with double bed, fitted wardrobes, for one occup...","Gaeltacht Park, Whitehall, Dublin 9"
€900 monthly,Available 1st September - King size room with en-suite bathroom for sharing in a beautiful in a safe and quiet location. This wonderfully bright and surprisingly spacious room is freshly painted with its own exit on the green sorrounded terrace. ...,"Sandyford View,blackglen Road,dublin 18, Sandyford, Dublin 18"
€934 monthly,"Available 1st October - Rent €934 (excluding bills)
deposit €900
sharing apartment with one other female. Large double room available in a 2 bed, spacious, clean apartment. Apartment complex is quiet, scenic and well-connected to all ...","Seamount Apartments, Booterstown, Co. Dublin"
"€1,000 monthly","Available 18th September - We have a spacious double bedroom available in our house in kimmage (close to harolds cross). **key features:**
- private bathroom
- maximum of four people in the house in total
- located in a gated community
- parking s...","Double Room + Private Bathroom Near Harold's Cross , Kimmage, Dublin 12, Kimmage, Dublin 12"
€670 monthly,"Available 26th August - Available from 26/08 only. Seeking to share a spacious 4 bedroom detached fully furnished house in a quiet, secure and well renown neighbourhood, with four others. Front and back garden, available bbq. Large double bed r...","Ard Na Mara,malahide,co. Dublin, Malahide, Co. Dublin"
"€2,500 monthly","Available 30th September - ***please read***

**entire full property to rent 2 bedrooms 3 bathrooms ** 

home owner me will keep 3rd single room for when in dublin twice a year for a weekend. Otherwise tenant can use it home office or spare room. ...","Lanesborough, Charlestown, Dublin 11, Poppintree, Dublin 11"
€775 monthly,"Available Now - Clonsilla, dublin 15
two double size rooms available 
for female only, per bedroom. Long term house-share only. 775 euro per month. Utilities included. Lovely homely, friendly but at the same time quiet house, in porte...","Portersgate, Clonsilla,dublin 15, Clonsilla, Dublin 15"
"€1,009 monthly","Available 1st September - Spacious double room with private bathroom available. A spacious double room with its own private bathroom is available in a clean and comfortable apartment. Apartment details:

room: large double room with a private bat...","Dundrum View, Dundrum, Dublin 14, Dundrum, Dublin 14"
€845 monthly,"Available 1st September - Lovely double bedroom in a two story apartment with a private balcony in a great location free from september 1st. Located in heuston south quarter, right beside heuston station and a 30 minute walk to temple bar. Easy a...","The Dargan Building, Heuston South Quarter, St Joh, Dublin 8"
"€1,450 monthly","Available 2nd September - Looking for a flatmate to share a stunning 2-bedroom, 2-bathroom apartment in dun laoghaire. This modern, well-furnished apartment boasts a beautiful sea view overlooking dun laoghaire harbour. Your private room is ensui...","Bentley Villas, Dun Laoghaire, Co. Dublin, Monkstown, Co. Dublin"
"€1,100 monthly","Available Now - Stunning double bedroom with en-suite available now in carrington northwood santry dublin 9. You will be sharing  friendly professional  in 30's, looking for nice housemate :) 

there is plenty of local amenities such as...","Carrington Northwood, Santry, Dublin 9"
€800 monthly,"Available Now - Special offer temporary price 
double bedroom vacancy  in inchicore
devoy rd, dublin 8
rent is 800 euro monthly. Three months reduced price rent offer
double bedroom available immediately entrance. Half deposit only - 40...","Devoy Rd, Inchicore, Inchicore, Dublin 8"
"€1,250 monthly","Available 1st September - King-size room available in a 2-bedroom apartment in the heart of dundrum, dublin 14, with en-suite bathroom and a triple door wardrobe. We are an easy going couple, originally from galway who both work full time. Includ...","Green Acre Grange, Dundrum, Dundrum, Dublin 14"
"€1,150 monthly","Available Now - Spacious double bedroom. Sharing with three friendly irish girls, working in healthcare and business areas. Not a party house. High standard of accommodation in an attractive, bright, well furnished, semi detached house ...","Tower Avenue, Rathgar, Dublin 6"
€950 monthly,"Available 28th September - Blanchardstown, ongar, dublin 15

available from 28th of september 

available for 3 months with possibility to extend. Dunnes store, hairdressers/barber, butcher shop, off-licence, restaurants only 5 minutes walking. Do...","Blanchardstown, Ongar Village, Dublin 15, Ongar, Dublin 15"
€200 weekly,"Available 26th August - 3 bedroom house near dcu, shops, gym , bus routes. Great location. Spacious double room. Living with quiet mother and son 12 years old. All bills. Included. Looking for a quiet clean friendly girl :)","77 Shangan Gardens, Dublin 9, Whitehall, Dublin 9"
€910 monthly,Available Now - Large en-suite bedroom to let in luxury serviced 2 storey apartment. The room comes with its own parking space in the secure underground car-park. Exceptionally large living area with floor to ceiling windows in the livi...,"Howth Road, Clontarf, Dublin 3"
€900 monthly,"Available 2nd September - Set in the pictuesque fishing village of howth. A very large single person bedroom en suite. All bills included. Electricity, heating & wifi. Spacious house. 15mins walk to dart, longer to walk back up the hill. 3 mins t...","Thormanby Rd, Howth, Co. Dublin"
€920 monthly,"Available 21st September - ***female only***all bills included***please read full description*** 

hello,

we are a family of 3 (soon to be 4 as there's a baby on the way) (2 adults and 1 child) + a female tenant + a labrador, looking for a female...","Tamarisk Avenue, Kilnamanagh, Dublin 24, Kilnamanagh, Dublin 24"
€700 monthly,"Available 1st September - Quiet, tidy, eco friendly top floor apartment available from 1st september, 2024 to share with 2 females in sandymount. The apartment is 5 mins walk from bus, landsdowne rd dart,  sandymount village and a 15 minutes cycl...","13 Newbridge Avenue, Sandymount, Dublin 4, Sandymount, Dublin 4"
€900 monthly,"Available 31st August - Welcome to our spacious 5-bedroom home boasting 4 bathrooms! join a vibrant community of four friendly gay housemates in balgriffin. A cozy,  large double bedroom with a comfortable double bed and an en-suite, awaits a g...","Castlemoyne, Dublin 13, Clarehall, Dublin 13"
€842 monthly,"Available 1st September - A large double room is available in a bright spacious apartment sharing with two others, a guy and a girl in their twenties and thirties working full time mon-fri. Bills include wifi, electricity & hot water which amount...","The Kestrel Building,heuston South Quarter, Kilmainham, Dublin 8"
"€1,000 monthly","Available Now - Available now!
2 bedrooms available for 1 occupant per room. The house is located in blanchardstown village. Monthly rent is inclusive of all bills. - 5 min walk to connolly hospital
- 5 min walk to bus stops
- 10 min wa...","Blanchardstown Village, Blanchardstown, Dublin 15"
"€1,000 monthly","Available Now - Double bed available in 4 bed house single person only sharing bathroom with male tenant. We let you meet all tenants before you move in. All tenants are friendly and working full time. Rathborne boulevard, a brand new d...","Rathborne Boulevard, Ashtown, Dublin 15"
€750 monthly,"Available 1st September - Nicely furnished quiet house, double room available from 1 september. Monday to friday rental preferred. Owner occupied. House convenient to malahide village, swords, city centre and airport. Buses: 42, 142, 102","Seabury, Malahide, Co. Dublin"
€800 monthly,"Available 1st September - 2 large separate bedroom's with double beds. For rent. Plenty of wardrobe and storage space,
would probably suit two girls as bathroom would be shared. Kitchen has all modern features, 

4 minutes walk to clonsilla train...","Portersgate Clonsilla, Clonsilla, Dublin 15"
€675 monthly,"Available Now - *****the property has just been redecorated******


a large double room available to rent in this four bed, first floor duplex. The room is bright and spacious and furnished with double bed, fitted wardrobes, bedside ...","76 Gleann Na RÍ, Cherrywood, Co. Dublin"
€950 monthly,"Available 14th September - Large room to rent to a non-smoking female in exceptionally large, bright & spacious 3 bedroom apartment in dublin 18, sharing with 2 friendly female professionals. Ample car parking available

short drive or walk to lua...","Bracken Hill, Simonsridge, Blackglen Road, Sandyford, Dublin 18"
"€1,200 monthly","Available 21st August - Duble room with en-suite available in a spacious three bed room apartment in sandyford, dublin 18. Share with two working professionals people. The room is available from 21 of august.","Apartment 101 , The Edges 2, Beacon South Quarter, Stillorgan, Co. Dublin"
